200; 427
193; 391
192; 381
192; 371
192; 362
193; 353
193; 343
195; 333
196; 323
197; 314
198; 304
198; 294
199; 283
198; 274
197; 263
196; 254
194; 243
192; 232
190; 224
189; 216
188; 209
187; 202
189; 197
190; 191
192; 187
195; 183
197; 177
199; 171
199; 166
199; 165
204; 162
214; 157
229; 153
245; 152
264; 154
281; 156
296; 163
309; 172
319; 185
325; 198
328; 213
329; 230
327; 246
323; 261
318; 273
311; 282
303; 289
295; 294
287; 299
278; 304
269; 307
260; 308
251; 311
243; 312
236; 312
178; 297
