128; 568
178; 523
197; 500
216; 479
227; 464
239; 445
251; 427
258; 415
271; 392
281; 373
288; 357
297; 337
303; 327
310; 311
317; 297
323; 281
330; 264
333; 252
335; 234
336; 222
340; 215
342; 209
343; 203
344; 197
345; 198
347; 199
348; 198
350; 201
356; 203
366; 210
380; 221
390; 235
397; 257
403; 273
406; 290
407; 310
404; 323
395; 345
383; 366
369; 382
356; 396
342; 410
324; 419
310; 425
295; 433
279; 432
268; 433
261; 433
260; 427
258; 424
251; 428
241; 429
236; 432
238; 425
238; 424
239; 424
234; 423
