502; 101
473; 109
456; 107
436; 104
415; 102
392; 97
372; 96
346; 93
327; 92
309; 89
293; 91
278; 92
264; 93
249; 95
235; 98
222; 99
207; 98
194; 101
179; 103
160; 100
151; 101
147; 102
152; 124
162; 177
163; 243
163; 291
162; 340
161; 368
149; 406
151; 433
149; 452
154; 445
162; 444
177; 435
200; 431
228; 428
257; 425
282; 427
308; 424
334; 423
353; 423
348; 455
346; 464
348; 464
360; 457
384; 435
429; 403
463; 386
500; 380
524; 385
538; 395
546; 404
559; 407
563; 410
563; 408
558; 409
554; 404
547; 394
533; 383
508; 347
488; 340
478; 343
465; 354
443; 363
419; 377
392; 382
370; 381
361; 372
373; 359
386; 348
380; 345
372; 339
379; 321
387; 302
400; 283
404; 273
401; 265
390; 265
367; 268
349; 267
340; 265
333; 259
329; 256
334; 253
353; 249
363; 237
361; 235
371; 228
395; 213
412; 211
428; 199
442; 191
465; 182
479; 179
497; 172
500; 162
509; 152
518; 134
524; 122
532; 118
530; 124
520; 126
507; 130
490; 129
477; 119
474; 108
469; 100
473; 92
481; 91
480; 98
476; 102
472; 99
443; 108
