246; 431
249; 412
249; 401
250; 390
250; 376
251; 363
251; 352
250; 339
250; 324
248; 309
247; 296
245; 282
243; 270
242; 257
241; 246
241; 233
242; 222
244; 213
245; 205
244; 196
243; 186
242; 175
241; 167
240; 161
240; 156
241; 155
242; 154
244; 153
245; 152
248; 151
255; 150
263; 150
274; 150
286; 150
301; 153
315; 163
327; 174
338; 188
344; 203
351; 218
355; 232
358; 246
359; 261
358; 272
355; 283
350; 292
343; 301
336; 308
329; 316
320; 321
312; 323
304; 326
295; 328
288; 329
280; 329
231; 328
