44; 596
72; 614
100; 617
117; 622
139; 616
157; 616
172; 608
187; 597
196; 589
208; 581
214; 581
222; 570
228; 564
233; 555
236; 547
244; 544
251; 543
251; 549
248; 555
251; 552
254; 554
255; 555
258; 559
265; 564
277; 557
278; 548
280; 546
290; 534
295; 527
302; 522
306; 521
316; 522
323; 520
330; 523
340; 520
343; 519
348; 517
355; 518
361; 520
367; 517
372; 517
375; 515
382; 511
386; 513
393; 510
397; 512
406; 510
411; 509
417; 509
422; 506
430; 503
437; 507
446; 507
449; 512
459; 510
466; 511
476; 512
482; 508
489; 510
493; 509
502; 508
505; 512
510; 509
512; 511
509; 509
508; 507
512; 500
525; 480
543; 431
569; 384
606; 342
602; 328
577; 341
572; 347
566; 351
565; 357
561; 360
527; 355
