451; 221
396; 249
398; 237
397; 223
376; 228
354; 230
348; 220
347; 210
328; 219
305; 231
300; 221
301; 210
295; 210
285; 210
286; 201
284; 196
274; 196
259; 195
253; 185
248; 179
240; 180
225; 184
216; 182
207; 186
198; 189
191; 189
179; 197
158; 219
134; 247
114; 264
102; 288
88; 313
76; 329
67; 341
58; 351
59; 354
65; 344
78; 334
99; 314
123; 290
148; 274
166; 266
178; 262
188; 254
197; 250
209; 241
226; 232
235; 231
238; 237
237; 244
233; 247
232; 247
231; 250
227; 255
227; 261
230; 262
235; 260
243; 262
250; 266
256; 268
263; 270
270; 272
277; 275
279; 275
283; 274
285; 272
284; 270
279; 269
274; 263
272; 251
269; 243
271; 229
276; 215
285; 203
298; 194
308; 185
319; 184
324; 185
324; 186
322; 184
320; 180
316; 176
312; 167
306; 159
298; 151
295; 144
286; 150
