445; 202
400; 219
375; 223
340; 228
293; 229
250; 222
194; 222
130; 243
104; 250
114; 246
133; 258
174; 238
227; 213
259; 192
269; 172
260; 168
231; 175
186; 207
165; 210
184; 195
199; 186
210; 179
216; 183
207; 193
192; 197
202; 185
214; 177
222; 160
255; 151
277; 150
276; 156
274; 155
302; 152
310; 159
295; 171
302; 166
320; 165
316; 172
295; 180
314; 171
332; 167
323; 176
302; 186
321; 175
335; 174
319; 183
280; 205
249; 209
267; 194
271; 190
249; 200
238; 195
247; 184
242; 187
235; 188
223; 176
