427; 127
412; 180
400; 238
388; 283
375; 312
364; 330
351; 347
335; 364
317; 385
298; 395
276; 398
261; 384
260; 352
260; 320
258; 298
258; 289
254; 280
254; 266
255; 254
253; 245
252; 237
251; 232
247; 229
239; 233
231; 240
227; 243
224; 247
220; 255
211; 266
205; 275
197; 298
188; 310
186; 313
184; 325
177; 336
174; 340
172; 344
170; 350
169; 348
172; 345
173; 345
168; 346
158; 355
146; 362
143; 362
143; 362
145; 358
150; 351
157; 341
169; 325
186; 298
208; 262
220; 232
228; 221
236; 209
245; 197
256; 189
263; 184
270; 174
278; 169
278; 173
280; 170
268; 172
